"date","pm2.5","dew","temp","press","wnd_dir","wnd_spd","snow","rain"
2014-03-06 13:00:00,15,-30,6,1030,1,3.13,0,0
2014-03-06 14:00:00,12,-29,7,1029,3,4.02,0,0
2014-03-06 15:00:00,11,-31,7,1028,3,9.83,0,0
2014-03-06 16:00:00,12,-30,7,1027,3,17.88,0,0
2014-03-06 17:00:00,12,-30,8,1027,3,23.69,0,0
2014-03-06 18:00:00,17,-31,7,1027,3,26.82,0,0
2014-03-06 19:00:00,27,-27,5,1028,4,4.92,0,0
2014-03-06 20:00:00,29,-26,4,1028,4,9.84,0,0
2014-03-06 21:00:00,41,-25,4,1028,4,13.86,0,0
2014-03-06 22:00:00,41,-25,2,1029,4,16.99,0,0
2014-03-06 23:00:00,53,-17,1,1029,4,22.8,0,0
2014-03-07 00:00:00,67,-13,1,1029,4,26.82,0,0
2014-03-07 01:00:00,70,-12,0,1029,4,29.95,0,0
2014-03-07 02:00:00,84,-10,-1,1030,4,31.74,0,0
2014-03-07 03:00:00,91,-10,-4,1030,2,1.79,0,0
2014-03-07 04:00:00,99,-10,-4,1030,2,3.58,0,0
2014-03-07 05:00:00,97,-10,-5,1031,2,4.47,0,0
2014-03-07 06:00:00,100,-9,-4,1031,1,0.45,0,0
2014-03-07 07:00:00,97,-11,-7,1032,3,1.79,0,0
2014-03-07 08:00:00,86,-10,0,1032,3,3.58,0,0
2014-03-07 09:00:00,92,-15,2,1032,2,3.13,0,0
2014-03-07 10:00:00,64,-22,4,1032,3,7.15,0,0
2014-03-07 11:00:00,40,-26,5,1031,2,4.92,0,0
2014-03-07 12:00:00,26,-26,7,1031,2,8.94,0,0
2014-03-07 13:00:00,21,-26,8,1029,3,4.02,0,0
2014-03-07 14:00:00,14,-26,8,1028,2,3.13,0,0
2014-03-07 15:00:00,17,-28,8,1028,4,1.79,0,0
2014-03-07 16:00:00,20,-26,8,1027,4,3.58,0,0
2014-03-07 17:00:00,31,-26,8,1027,4,5.37,0,0
2014-03-07 18:00:00,40,-25,6,1027,4,7.16,0,0
2014-03-07 19:00:00,38,-24,5,1027,4,8.95,0,0
2014-03-07 20:00:00,41,-23,5,1028,4,12.97,0,0
2014-03-07 21:00:00,51,-22,3,1028,1,0.89,0,0
2014-03-07 22:00:00,69,-19,4,1028,4,1.79,0,0
2014-03-07 23:00:00,77,-19,3,1028,4,3.58,0,0
2014-03-08 00:00:00,111,-16,2,1028,4,5.37,0,0
2014-03-08 01:00:00,144,-13,2,1027,4,7.16,0,0
2014-03-08 02:00:00,133,-12,2,1027,4,8.95,0,0
2014-03-08 03:00:00,110,-11,1,1026,4,10.74,0,0
2014-03-08 04:00:00,143,-8,0,1025,4,12.53,0,0
2014-03-08 05:00:00,136,-6,0,1025,4,14.32,0,0
2014-03-08 06:00:00,141,-5,0,1025,4,16.11,0,0
2014-03-08 07:00:00,160,-4,0,1025,4,17.9,0,0
2014-03-08 08:00:00,159,-4,1,1025,1,0.89,0,0
2014-03-08 09:00:00,167,-4,1,1025,4,3.13,0,0
2014-03-08 10:00:00,188,-4,3,1025,1,0.89,0,0
2014-03-08 11:00:00,196,-5,5,1024,1,2.68,0,0
2014-03-08 12:00:00,205,-6,6,1023,1,4.47,0,0
2014-03-08 13:00:00,201,-7,8,1021,4,3.13,0,0
2014-03-08 14:00:00,201,-8,9,1020,1,1.79,0,0
2014-03-08 15:00:00,202,-8,10,1019,4,4.92,0,0
2014-03-08 16:00:00,201,-8,10,1019,4,9.84,0,0
2014-03-08 17:00:00,187,-8,10,1019,4,12.97,0,0
2014-03-08 18:00:00,187,-9,8,1020,4,14.76,0,0
2014-03-08 19:00:00,199,-7,6,1021,1,0.89,0,0
2014-03-08 20:00:00,206,-8,2,1022,2,1.79,0,0
2014-03-08 21:00:00,213,-7,3,1023,1,0.89,0,0
2014-03-08 22:00:00,187,-7,1,1024,1,1.78,0,0
2014-03-08 23:00:00,218,-6,0,1024,2,0.89,0,0
2014-03-09 00:00:00,134,-8,-2,1024,3,1.79,0,0
2014-03-09 01:00:00,131,-9,-1,1025,1,0.89,0,0
2014-03-09 02:00:00,154,-9,-3,1025,3,0.89,0,0
2014-03-09 03:00:00,112,-9,-3,1025,2,0.89,0,0
2014-03-09 04:00:00,55,-11,-3,1025,4,0.89,0,0
2014-03-09 05:00:00,172,-8,0,1025,4,4.02,0,0
2014-03-09 06:00:00,143,-8,-2,1026,4,5.81,0,0
2014-03-09 07:00:00,122,-8,-1,1027,1,0.89,0,0
2014-03-09 08:00:00,114,-7,0,1028,2,1.79,0,0
2014-03-09 09:00:00,100,-11,4,1028,1,0.89,0,0
2014-03-09 10:00:00,119,-11,4,1028,4,1.79,0,0
2014-03-09 11:00:00,130,-10,6,1028,1,0.89,0,0
2014-03-09 12:00:00,145,-9,8,1027,1,4.02,0,0
2014-03-09 13:00:00,149,-11,8,1026,4,3.13,0,0
2014-03-09 14:00:00,163,-11,10,1025,4,6.26,0,0
2014-03-09 15:00:00,147,-12,10,1024,4,9.39,0,0
2014-03-09 16:00:00,133,-12,10,1024,4,12.52,0,0
2014-03-09 17:00:00,126,-13,9,1024,4,15.65,0,0
2014-03-09 18:00:00,124,-11,7,1025,4,17.44,0,0
2014-03-09 19:00:00,122,-12,7,1025,4,22.36,0,0
2014-03-09 20:00:00,91,-13,5,1026,4,27.28,0,0
2014-03-09 21:00:00,98,-10,4,1027,4,32.2,0,0
2014-03-09 22:00:00,91,-6,2,1028,4,37.12,0,0
2014-03-09 23:00:00,78,-6,0,1028,4,38.91,0,0
2014-03-10 00:00:00,55,-6,0,1029,4,40.7,0,0
2014-03-10 01:00:00,40,-7,-1,1028,4,43.83,0,0
2014-03-10 02:00:00,36,-7,-1,1028,4,47.85,0,0
2014-03-10 03:00:00,48,-8,-1,1028,4,50.98,0,0
2014-03-10 04:00:00,54,-8,-2,1027,1,0.89,0,0
2014-03-10 05:00:00,63,-10,-4,1027,1,1.78,0,0
2014-03-10 06:00:00,78,-8,-3,1027,2,0.89,0,0
2014-03-10 07:00:00,74,-7,-2,1027,1,0.45,0,0
2014-03-10 08:00:00,76,-7,0,1027,2,0.89,0,0
2014-03-10 09:00:00,81,-8,1,1027,4,1.79,0,0
2014-03-10 10:00:00,86,-7,3,1026,4,3.58,0,0
2014-03-10 11:00:00,89,-7,4,1025,4,5.37,0,0
2014-03-10 12:00:00,96,-7,5,1025,1,0.89,0,0
2014-03-10 13:00:00,99,-8,6,1023,4,1.79,0,0
2014-03-10 14:00:00,102,-9,8,1021,1,1.79,0,0
2014-03-10 15:00:00,111,-9,9,1021,1,3.58,0,0
2014-03-10 16:00:00,121,-9,9,1020,4,3.13,0,0
2014-03-10 17:00:00,122,-8,8,1020,4,6.26,0,0
2014-03-10 18:00:00,135,-7,8,1019,4,9.39,0,0
2014-03-10 19:00:00,145,-7,6,1019,4,11.18,0,0
2014-03-10 20:00:00,159,-6,5,1020,1,0.45,0,0
2014-03-10 21:00:00,183,-5,3,1020,4,0.89,0,0
2014-03-10 22:00:00,187,-6,2,1020,4,1.78,0,0
2014-03-10 23:00:00,195,-5,3,1020,1,0.89,0,0
2014-03-11 00:00:00,224,-5,2,1019,1,1.34,0,0
2014-03-11 01:00:00,259,-4,1,1019,1,2.23,0,0
2014-03-11 02:00:00,260,-5,1,1018,1,2.68,0,0
2014-03-11 03:00:00,257,-5,0,1018,1,3.13,0,0
2014-03-11 04:00:00,267,-4,-1,1017,1,4.02,0,0
2014-03-11 05:00:00,260,-5,-1,1017,3,1.79,0,0
2014-03-11 06:00:00,259,-4,0,1017,2,0.89,0,0
2014-03-11 07:00:00,270,-5,-1,1017,3,3.13,0,0
2014-03-11 08:00:00,234,-5,2,1017,3,4.92,0,0
2014-03-11 09:00:00,245,-5,5,1017,3,8.05,0,0
2014-03-11 10:00:00,269,-6,8,1017,3,11.18,0,0
2014-03-11 11:00:00,303,-6,10,1017,3,15.2,0,0
2014-03-11 12:00:00,272,-5,11,1016,1,0.89,0,0
2014-03-11 13:00:00,234,-5,12,1016,1,1.78,0,0
2014-03-11 14:00:00,214,-5,12,1015,4,1.79,0,0
2014-03-11 15:00:00,225,-5,13,1015,4,3.58,0,0
2014-03-11 16:00:00,220,-6,14,1015,3,1.79,0,0
2014-03-11 17:00:00,209,-6,13,1015,1,0.89,0,0
2014-03-11 18:00:00,202,-7,12,1017,2,3.13,0,0
2014-03-11 19:00:00,168,-13,13,1018,2,10.28,0,0
2014-03-11 20:00:00,13,-13,11,1020,2,17.43,0,0
2014-03-11 21:00:00,18,-11,10,1021,2,26.37,0,0
2014-03-11 22:00:00,18,-9,9,1023,2,34.42,0,0
2014-03-11 23:00:00,13,-10,8,1023,3,5.81,0,0
2014-03-12 00:00:00,10,-11,8,1024,3,11.62,0,0
2014-03-12 01:00:00,11,-11,7,1025,2,5.81,0,0
2014-03-12 02:00:00,14,-11,7,1025,2,9.83,0,0
2014-03-12 03:00:00,13,-10,6,1025,3,4.02,0,0
2014-03-12 04:00:00,10,-11,6,1025,3,7.15,0,0
2014-03-12 05:00:00,10,-12,5,1025,3,11.17,0,0
2014-03-12 06:00:00,10,-14,6,1026,3,16.98,0,0
2014-03-12 07:00:00,11,-15,5,1027,3,21.9,0,0
2014-03-12 08:00:00,11,-19,6,1027,3,27.71,0,0
2014-03-12 09:00:00,11,-21,7,1028,3,33.52,0,0
2014-03-12 10:00:00,12,-23,7,1028,2,5.81,0,0
2014-03-12 11:00:00,13,-24,8,1028,2,11.62,0,0
2014-03-12 12:00:00,11,-23,10,1027,3,4.02,0,0
2014-03-12 13:00:00,10,-24,11,1026,3,8.04,0,0
2014-03-12 14:00:00,9,-24,10,1025,1,1.79,0,0
2014-03-12 15:00:00,13,-26,10,1024,1,3.58,0,0
2014-03-12 16:00:00,13,-25,10,1023,2,3.13,0,0
2014-03-12 17:00:00,13,-25,10,1023,1,0.89,0,0
2014-03-12 18:00:00,15,-24,9,1023,4,1.79,0,0
2014-03-12 19:00:00,20,-23,7,1024,4,2.68,0,0
2014-03-12 20:00:00,41,-23,6,1024,4,3.57,0,0
2014-03-12 21:00:00,35,-18,3,1025,1,0.89,0,0
2014-03-12 22:00:00,52,-20,2,1025,3,1.79,0,0
2014-03-12 23:00:00,66,-22,4,1026,3,3.58,0,0
2014-03-13 00:00:00,36,-22,2,1026,3,6.71,0,0
2014-03-13 01:00:00,18,-23,2,1026,3,8.5,0,0
2014-03-13 02:00:00,20,-22,1,1026,3,10.29,0,0
2014-03-13 03:00:00,20,-22,0,1025,3,12.08,0,0
2014-03-13 04:00:00,14,-19,0,1025,1,0.89,0,0
2014-03-13 05:00:00,15,-15,-2,1025,1,1.78,0,0
2014-03-13 06:00:00,18,-19,-1,1025,3,0.89,0,0
2014-03-13 07:00:00,21,-15,-2,1025,1,0.89,0,0
2014-03-13 08:00:00,32,-19,3,1025,3,1.79,0,0
2014-03-13 09:00:00,21,-23,6,1025,3,3.58,0,0
2014-03-13 10:00:00,19,-23,8,1024,1,0.89,0,0
2014-03-13 11:00:00,12,-25,9,1023,3,3.13,0,0
2014-03-13 12:00:00,15,-24,11,1022,1,1.79,0,0
2014-03-13 13:00:00,16,-25,12,1020,1,4.92,0,0
2014-03-13 14:00:00,14,-23,12,1019,4,3.13,0,0
2014-03-13 15:00:00,18,-23,12,1018,4,8.05,0,0
2014-03-13 16:00:00,20,-22,13,1017,4,13.86,0,0
2014-03-13 17:00:00,19,-21,12,1017,4,18.78,0,0
2014-03-13 18:00:00,28,-21,11,1017,4,24.59,0,0
2014-03-13 19:00:00,32,-20,11,1017,4,29.51,0,0
2014-03-13 20:00:00,40,-19,10,1017,4,34.43,0,0
2014-03-13 21:00:00,39,-18,10,1018,1,0.89,0,0
2014-03-13 22:00:00,22,-18,8,1019,3,4.92,0,0
2014-03-13 23:00:00,37,-26,10,1019,3,12.97,0,0
2014-03-14 00:00:00,24,-25,10,1019,3,20.12,0,0
2014-03-14 01:00:00,19,-25,9,1020,3,28.17,0,0
2014-03-14 02:00:00,11,-24,9,1020,3,33.98,0,0
2014-03-14 03:00:00,13,-23,8,1020,3,39.79,0,0
2014-03-14 04:00:00,11,-24,7,1020,3,46.94,0,0
2014-03-14 05:00:00,10,-23,6,1020,3,52.75,0,0
2014-03-14 06:00:00,7,-24,6,1021,3,57.67,0,0
2014-03-14 07:00:00,12,-22,4,1022,3,60.8,0,0
2014-03-14 08:00:00,15,-22,9,1022,3,63.93,0,0
2014-03-14 09:00:00,12,-23,11,1022,3,67.06,0,0
2014-03-14 10:00:00,16,-23,12,1022,3,71.08,0,0
2014-03-14 11:00:00,7,-23,12,1021,3,72.87,0,0
2014-03-14 12:00:00,12,-22,13,1020,1,3.13,0,0
2014-03-14 13:00:00,19,-23,14,1019,1,7.15,0,0
2014-03-14 14:00:00,22,-22,15,1017,4,4.02,0,0
2014-03-14 15:00:00,22,-22,16,1016,4,8.94,0,0
2014-03-14 16:00:00,16,-21,17,1015,4,14.75,0,0
2014-03-14 17:00:00,20,-20,16,1014,4,20.56,0,0
2014-03-14 18:00:00,30,-20,15,1014,4,26.37,0,0
2014-03-14 19:00:00,32,-18,12,1014,4,30.39,0,0
2014-03-14 20:00:00,38,-16,12,1014,4,35.31,0,0
2014-03-14 21:00:00,52,-17,11,1014,4,39.33,0,0
2014-03-14 22:00:00,63,-15,11,1013,4,41.12,0,0
2014-03-14 23:00:00,66,-14,11,1013,4,45.14,0,0
2014-03-15 00:00:00,72,-13,8,1012,4,46.93,0,0
2014-03-15 01:00:00,63,-11,7,1012,4,48.72,0,0
2014-03-15 02:00:00,69,-12,2,1012,2,0.89,0,0
2014-03-15 03:00:00,78,-12,3,1011,1,0.89,0,0
2014-03-15 04:00:00,85,-12,1,1011,3,1.79,0,0
2014-03-15 05:00:00,82,-9,1,1010,2,0.89,0,0
2014-03-15 06:00:00,87,-9,1,1011,3,0.89,0,0
2014-03-15 07:00:00,93,-7,1,1011,2,0.89,0,0
2014-03-15 08:00:00,116,-10,6,1011,1,0.45,0,0
2014-03-15 09:00:00,99,-12,8,1012,1,1.34,0,0
2014-03-15 10:00:00,88,-11,11,1012,1,2.23,0,0
2014-03-15 11:00:00,91,-13,12,1011,1,3.12,0,0
2014-03-15 12:00:00,109,-12,15,1011,4,1.79,0,0
2014-03-15 13:00:00,110,-12,17,1010,1,1.79,0,0
2014-03-15 14:00:00,109,-14,20,1009,4,1.79,0,0
2014-03-15 15:00:00,123,-14,21,1008,4,4.92,0,0
2014-03-15 16:00:00,136,-13,22,1008,4,8.05,0,0
2014-03-15 17:00:00,119,-12,20,1009,4,11.18,0,0
2014-03-15 18:00:00,116,-11,19,1009,4,12.97,0,0
2014-03-15 19:00:00,101,-8,16,1010,4,16.1,0,0
2014-03-15 20:00:00,131,-8,14,1011,4,17.89,0,0
2014-03-15 21:00:00,168,-7,13,1011,4,19.68,0,0
2014-03-15 22:00:00,189,-6,14,1013,4,23.7,0,0
2014-03-15 23:00:00,183,-4,12,1013,4,27.72,0,0
2014-03-16 00:00:00,205,-7,11,1014,4,30.85,0,0
2014-03-16 01:00:00,188,-9,10,1015,4,32.64,0,0
2014-03-16 02:00:00,148,-10,8,1015,1,0.89,0,0
2014-03-16 03:00:00,137,-10,7,1015,1,1.78,0,0
2014-03-16 04:00:00,140,-9,6,1015,1,2.67,0,0
2014-03-16 05:00:00,141,-9,5,1016,1,3.56,0,0
2014-03-16 06:00:00,121,-11,7,1017,1,4.45,0,0
2014-03-16 07:00:00,109,-11,7,1017,4,1.79,0,0
2014-03-16 08:00:00,83,-9,10,1018,1,0.45,0,0
2014-03-16 09:00:00,78,-11,12,1019,3,3.13,0,0
2014-03-16 10:00:00,77,-12,13,1018,4,1.79,0,0
2014-03-16 11:00:00,79,-13,14,1018,4,5.81,0,0
2014-03-16 12:00:00,73,-14,16,1018,1,3.13,0,0
2014-03-16 13:00:00,75,-12,16,1016,4,4.02,0,0
2014-03-16 14:00:00,91,-11,17,1015,4,8.04,0,0
2014-03-16 15:00:00,104,-9,17,1013,4,12.96,0,0
2014-03-16 16:00:00,116,-8,17,1012,4,16.98,0,0
2014-03-16 17:00:00,121,-8,16,1012,4,21,0,0
2014-03-16 18:00:00,137,-7,15,1012,4,25.02,0,0
2014-03-16 19:00:00,151,-6,13,1012,4,28.15,0,0
2014-03-16 20:00:00,159,-6,12,1013,4,31.28,0,0
2014-03-16 21:00:00,157,-5,11,1013,4,34.41,0,0
2014-03-16 22:00:00,151,-5,10,1013,4,37.54,0,0
2014-03-16 23:00:00,150,-5,9,1012,1,0.89,0,0
2014-03-17 00:00:00,149,-5,8,1012,4,0.89,0,0
2014-03-17 01:00:00,141,-4,6,1011,1,0.45,0,0
2014-03-17 02:00:00,144,-4,4,1011,3,1.79,0,0
2014-03-17 03:00:00,148,-4,6,1010,1,0.89,0,0
2014-03-17 04:00:00,144,-4,5,1010,1,1.78,0,0
2014-03-17 05:00:00,150,-4,4,1010,2,0.89,0,0
2014-03-17 06:00:00,152,-4,4,1010,3,1.79,0,0
2014-03-17 07:00:00,155,-4,5,1011,3,3.58,0,0
2014-03-17 08:00:00,165,-4,8,1011,3,6.71,0,0
2014-03-17 09:00:00,181,-5,10,1012,3,9.84,0,0
2014-03-17 10:00:00,191,-5,12,1011,3,12.97,0,0
2014-03-17 11:00:00,124,-10,16,1012,3,20.12,0,0
2014-03-17 12:00:00,36,-11,19,1011,3,27.27,0,0
2014-03-17 13:00:00,40,-10,19,1011,3,35.32,0,0
2014-03-17 14:00:00,49,-10,20,1010,3,44.26,0,0
2014-03-17 15:00:00,30,-10,21,1010,3,54.09,0,0
2014-03-17 16:00:00,27,-11,21,1010,3,63.92,0,0
2014-03-17 17:00:00,27,-11,20,1011,3,73.75,0,0
2014-03-17 18:00:00,22,-10,18,1012,3,84.93,0,0
2014-03-17 19:00:00,24,-11,18,1014,3,93.87,0,0
2014-03-17 20:00:00,21,-11,17,1016,3,101.02,0,0
2014-03-17 21:00:00,26,-10,16,1017,3,106.83,0,0
2014-03-17 22:00:00,17,-11,15,1018,3,112.64,0,0
2014-03-17 23:00:00,23,-11,15,1018,3,119.79,0,0
2014-03-18 00:00:00,23,-11,12,1019,3,123.81,0,0
2014-03-18 01:00:00,21,-10,10,1019,3,129.62,0,0
2014-03-18 02:00:00,21,-13,13,1020,2,5.81,0,0
2014-03-18 03:00:00,17,-12,11,1021,2,9.83,0,0
2014-03-18 04:00:00,15,-12,11,1021,2,12.96,0,0
2014-03-18 05:00:00,13,-12,9,1022,1,0.89,0,0
2014-03-18 06:00:00,17,-12,8,1022,2,3.13,0,0
2014-03-18 07:00:00,14,-10,6,1023,2,6.26,0,0
2014-03-18 08:00:00,20,-12,13,1024,2,10.28,0,0
2014-03-18 09:00:00,18,-12,14,1024,2,14.3,0,0
2014-03-18 10:00:00,16,-12,15,1024,4,3.13,0,0
2014-03-18 11:00:00,27,-8,15,1024,4,8.94,0,0
2014-03-18 12:00:00,52,-7,15,1024,4,13.86,0,0
2014-03-18 13:00:00,67,-7,15,1023,4,18.78,0,0
2014-03-18 14:00:00,76,-6,15,1022,4,24.59,0,0
2014-03-18 15:00:00,79,-7,14,1022,4,31.74,0,0
2014-03-18 16:00:00,76,-6,14,1021,4,37.55,0,0
2014-03-18 17:00:00,66,-6,13,1021,4,44.7,0,0
2014-03-18 18:00:00,60,-7,12,1021,4,50.51,0,0
2014-03-18 19:00:00,66,-8,11,1021,4,55.43,0,0
2014-03-18 20:00:00,61,-9,10,1022,4,59.45,0,0
2014-03-18 21:00:00,57,-10,9,1022,4,62.58,0,0
2014-03-18 22:00:00,47,-12,9,1022,4,66.6,0,0
2014-03-18 23:00:00,30,-12,7,1022,4,68.39,0,0
2014-03-19 00:00:00,34,-11,7,1022,4,70.18,0,0
2014-03-19 01:00:00,29,-10,7,1021,4,73.31,0,0
2014-03-19 02:00:00,47,-8,6,1021,4,75.1,0,0
2014-03-19 03:00:00,72,-8,5,1021,4,76.89,0,0
2014-03-19 04:00:00,73,-7,5,1021,2,1.79,0,0
2014-03-19 05:00:00,70,-8,6,1021,4,1.79,0,0
2014-03-19 06:00:00,78,-7,6,1022,4,2.68,0,0
2014-03-19 07:00:00,90,-7,6,1022,4,3.57,0,0
2014-03-19 08:00:00,92,-7,7,1022,1,0.89,0,0
2014-03-19 09:00:00,94,-7,8,1022,1,1.78,0,0
2014-03-19 10:00:00,96,-7,9,1022,1,3.57,0,0
2014-03-19 11:00:00,77,-8,9,1022,3,3.13,0,0
2014-03-19 12:00:00,79,-9,10,1022,3,6.26,0,0
2014-03-19 13:00:00,79,-6,10,1023,3,11.18,0,0
2014-03-19 14:00:00,74,-3,12,1022,3,16.1,0,0
2014-03-19 15:00:00,76,-4,13,1022,2,3.13,0,0
2014-03-19 16:00:00,66,-4,12,1022,2,6.26,0,0
2014-03-19 17:00:00,44,-4,12,1021,4,1.79,0,0
2014-03-19 18:00:00,48,-4,11,1022,3,1.79,0,0
2014-03-19 19:00:00,52,-4,11,1023,3,4.92,0,0
2014-03-19 20:00:00,20,-4,11,1024,3,8.94,0,0
2014-03-19 21:00:00,15,-15,10,1026,3,16.09,0,0
2014-03-19 22:00:00,13,-18,10,1027,3,23.24,0,0
2014-03-19 23:00:00,14,-18,8,1028,3,28.16,0,0
2014-03-20 00:00:00,10,-17,6,1029,3,32.18,0,0
2014-03-20 01:00:00,7,-17,8,1029,3,35.31,0,0
2014-03-20 02:00:00,5,-17,7,1028,3,41.12,0,0
2014-03-20 03:00:00,6,-16,6,1028,3,45.14,0,0
2014-03-20 04:00:00,7,-16,8,1028,3,50.06,0,0
2014-03-20 05:00:00,10,-16,7,1028,3,54.98,0,0
2014-03-20 06:00:00,9,-16,7,1028,3,59.9,0,0
2014-03-20 07:00:00,11,-15,8,1028,3,64.82,0,0
2014-03-20 08:00:00,9,-16,12,1029,3,70.63,0,0
2014-03-20 09:00:00,11,-16,12,1029,3,76.44,0,0
2014-03-20 10:00:00,13,-16,14,1029,3,83.59,0,0
2014-03-20 11:00:00,11,-17,15,1028,3,87.61,0,0
2014-03-20 12:00:00,17,-17,16,1027,3,90.74,0,0
2014-03-20 13:00:00,14,-17,16,1026,2,3.13,0,0
2014-03-20 14:00:00,13,-17,18,1024,1,0.89,0,0
2014-03-20 15:00:00,9,-17,18,1024,1,2.68,0,0
2014-03-20 16:00:00,7,-17,18,1023,4,3.13,0,0
2014-03-20 17:00:00,9,-17,18,1023,1,0.89,0,0
2014-03-20 18:00:00,11,-17,16,1023,4,1.79,0,0
2014-03-20 19:00:00,12,-17,15,1023,1,0.89,0,0
2014-03-20 20:00:00,18,-14,12,1024,1,1.78,0,0
2014-03-20 21:00:00,11,-15,10,1024,3,1.79,0,0
2014-03-20 22:00:00,11,-11,7,1024,2,1.79,0,0
2014-03-20 23:00:00,7,-13,8,1024,1,0.89,0,0
2014-03-21 00:00:00,6,-16,12,1024,3,4.02,0,0
2014-03-21 01:00:00,5,-16,13,1024,3,8.94,0,0
2014-03-21 02:00:00,7,-17,12,1023,3,13.86,0,0
2014-03-21 03:00:00,12,-17,10,1023,3,17.88,0,0
2014-03-21 04:00:00,13,-15,8,1023,3,19.67,0,0
2014-03-21 05:00:00,17,-15,4,1023,3,22.8,0,0
2014-03-21 06:00:00,16,-12,5,1023,4,1.79,0,0
2014-03-21 07:00:00,26,-11,5,1024,1,0.89,0,0
2014-03-21 08:00:00,18,-12,10,1024,1,1.78,0,0
2014-03-21 09:00:00,19,-14,14,1024,1,2.67,0,0
2014-03-21 10:00:00,21,-15,16,1023,1,3.56,0,0
2014-03-21 11:00:00,24,-14,18,1022,4,3.13,0,0
2014-03-21 12:00:00,20,-17,20,1020,4,6.26,0,0
2014-03-21 13:00:00,22,-20,21,1019,3,4.92,0,0
2014-03-21 14:00:00,18,-18,22,1018,1,1.79,0,0
2014-03-21 15:00:00,19,-18,22,1017,4,4.02,0,0
2014-03-21 16:00:00,-31.9765351655156,-18,22,1016,4,8.94,0,0
2014-03-21 17:00:00,28,-16,21,1016,4,14.75,0,0
2014-03-21 18:00:00,36,-16,19,1016,4,18.77,0,0
2014-03-21 19:00:00,40,-14,16,1016,4,22.79,0,0
2014-03-21 20:00:00,49,-14,14,1016,4,25.92,0,0
2014-03-21 21:00:00,54,-12,15,1016,4,29.05,0,0
2014-03-21 22:00:00,55,-12,18,1016,4,36.2,0,0
2014-03-21 23:00:00,67,-11,17,1015,4,41.12,0,0
2014-03-22 00:00:00,71,-12,16,1015,4,42.91,0,0
2014-03-22 01:00:00,76,-10,9,1015,1,0.89,0,0
2014-03-22 02:00:00,72,-10,7,1015,3,3.13,0,0
2014-03-22 03:00:00,75,-10,5,1015,3,4.92,0,0
2014-03-22 04:00:00,93,-5,5,1015,3,6.71,0,0
2014-03-22 05:00:00,89,-7,5,1015,3,7.6,0,0
2014-03-22 06:00:00,98,-6,3,1016,3,8.49,0,0
2014-03-22 07:00:00,97,-8,5,1016,3,10.28,0,0
2014-03-22 08:00:00,109,-11,11,1017,3,12.07,0,0
2014-03-22 09:00:00,89,-13,14,1017,1,1.79,0,0
2014-03-22 10:00:00,66,-17,18,1018,2,4.92,0,0
2014-03-22 11:00:00,72,-18,21,1018,3,5.81,0,0
2014-03-22 12:00:00,37,-20,22,1017,2,4.92,0,0
2014-03-22 13:00:00,21,-21,23,1017,3,4.92,0,0
2014-03-22 14:00:00,17,-22,23,1016,2,5.81,0,0
2014-03-22 15:00:00,17,-22,23,1017,2,11.62,0,0
2014-03-22 16:00:00,11,-19,22,1017,2,17.43,0,0
2014-03-22 17:00:00,16,-22,22,1017,2,22.35,0,0
2014-03-22 18:00:00,11,-21,21,1018,2,27.27,0,0
2014-03-22 19:00:00,17,-16,17,1019,4,0.89,0,0
2014-03-22 20:00:00,31,-14,17,1021,4,4.02,0,0
2014-03-22 21:00:00,61,-11,16,1022,4,9.83,0,0
2014-03-22 22:00:00,151,-8,13,1023,4,13.85,0,0
2014-03-22 23:00:00,163,-10,12,1024,4,15.64,0,0
2014-03-23 00:00:00,98,-9,8,1025,2,1.79,0,0
2014-03-23 01:00:00,96,-10,8,1026,1,0.89,0,0
2014-03-23 02:00:00,119,-7,7,1026,1,1.78,0,0
2014-03-23 03:00:00,125,-7,6,1026,2,0.89,0,0
2014-03-23 04:00:00,136,-7,7,1025,1,0.89,0,0
2014-03-23 05:00:00,147,-4,5,1026,1,1.78,0,0
2014-03-23 06:00:00,150,-5,5,1026,4,0.89,0,0
2014-03-23 07:00:00,150,-4,5,1026,3,1.79,0,0
2014-03-23 08:00:00,173,-5,9,1027,2,1.79,0,0
2014-03-23 09:00:00,184,-4,13,1027,1,0.89,0,0
2014-03-23 10:00:00,191,-3,15,1027,1,1.78,0,0
2014-03-23 11:00:00,166,-5,17,1026,4,1.79,0,0
2014-03-23 12:00:00,128,-8,18,1025,4,4.92,0,0
2014-03-23 13:00:00,141,-8,19,1023,4,8.94,0,0
2014-03-23 14:00:00,141,-7,19,1022,4,12.96,0,0
2014-03-23 15:00:00,145,-6,19,1021,4,16.98,0,0
2014-03-23 16:00:00,156,-5,19,1020,4,21,0,0
2014-03-23 17:00:00,160,-4,18,1019,4,25.92,0,0
2014-03-23 18:00:00,165,-3,17,1019,4,29.94,0,0
2014-03-23 19:00:00,155,-2,15,1019,4,33.07,0,0
2014-03-23 20:00:00,118,-2,14,1019,4,36.2,0,0
2014-03-23 21:00:00,152,-1,14,1020,4,40.22,0,0
2014-03-23 22:00:00,214,-1,12,1020,4,43.35,0,0
2014-03-23 23:00:00,249,0,11,1019,4,46.48,0,0
2014-03-24 00:00:00,247,-1,10,1019,1,0.89,0,0
2014-03-24 01:00:00,248,-2,6,1018,2,0.89,0,0
2014-03-24 02:00:00,253,-1,7,1018,4,0.89,0,0
